0.126491253,0.141249303,0.009454471,0.126835704,0.69214609,0.012000301,0.149115937,0.194857706,0.030419399,0.152114662,0.995535795,0.060527645,0.619998981,0.630269654,0.007742543,0.620046172,16.54103901,4.64E-04,0.669365851,0.708928276,0.024726958,0.669811546,19.30278545,0.003200544,0.686384212,0.752480295,0.0228141,0.686754233,20.29165242
0.120923194,0.164860341,0.024231254,0.123312668,2.524291055,0.046140059,0.174482095,0.225188467,0.044950924,0.180145333,5.387286497,0.069743728,0.554838381,0.624634744,0.065598087,0.558679388,51.81426459,0.019263472,0.719529097,0.75670354,0.029927919,0.720147467,86.09281629,0.003159492,0.663551898,0.783085171,0.032802154,0.66435727,73.27020791
0.221652811,0.236796835,0.009739841,0.221857793,1.232662051,0.005172459,0.253503616,0.260189702,0.005343353,0.253557577,1.610081404,0.0013453,0.70705697,0.71308772,0.00410254,0.707068376,12.52037898,1.33E-04,0.848082362,0.858535305,0.006782534,0.848108353,18.01346784,2.35E-04,0.669669555,0.72605889,0.020850659,0.669980558,11.24136497
0.15111325,0.233365261,0.045637865,0.157826016,5.803916777,0.083423299,0.232669539,0.280486665,0.04063073,0.236175475,12.99671466,0.036482525,0.632983034,0.732319999,0.075648887,0.637468123,94.68494582,0.018911556,0.782185978,0.8552372,0.029372348,0.782734898,142.7556758,0.002741486,0.659999298,0.749042091,0.027743799,0.66057965,101.6750445
0.264867777,0.285954115,0.009322102,0.265027961,3.09222446,0.003219837,0.295908714,0.316542403,0.017716193,0.296426267,3.868307497,0.007527901,0.758746751,0.796232192,0.023316404,0.759096597,25.36773602,0.002607621,0.880264258,0.905170363,0.016295218,0.880411565,34.12393437,9.82E-04,0.674447784,0.739498627,0.023590716,0.674850645,20.04947272
0.210318048,0.286558153,0.029978728,0.21243636,12.72659759,0.025649921,0.273243132,0.30020284,0.018430703,0.27386181,21.15034998,0.006958663,0.696888342,0.803574989,0.056249308,0.699146684,137.8450621,0.009731236,0.851478255,0.878794861,0.01546925,0.851618263,204.5241238,6.15E-04,0.664199927,0.778243228,0.021650601,0.664551445,124.540849
0.280886528,0.29300907,0.004205724,0.280916997,2.527889967,7.26E-04,0.30330817,0.31643002,0.00973465,0.30345931,2.949871275,0.002885323,0.781722199,0.793654852,0.004525169,0.781734874,19.57587153,1.32E-04,0.883404288,0.893862816,0.006112792,0.883424755,25.00007216,1.76E-04,0.679731484,0.742705366,0.027430034,0.680266878,14.82384224
0.250595476,0.29300907,0.017342753,0.251192163,14.00793243,0.007723078,0.300499549,0.327966309,0.028847129,0.301874759,20.23091241,0.013127465,0.724157016,0.799992796,0.063976196,0.726964798,117.3244775,0.011584227,0.886832245,0.90544303,0.010510619,0.886894246,174.6246472,3.26E-04,0.660307691,0.960179132,0.035059749,0.661233598,97.06701867
0.321453095,0.343516079,0.010181788,0.321610172,4.140046029,0.002474515,0.315458821,0.357920154,0.031506898,0.316988168,4.021904197,0.019151812,0.86601221,0.887771033,0.013945182,0.866121602,30.02640642,7.50E-04,0.860890466,0.901299215,0.025359876,0.861254334,29.6898811,0.002267901,0.690341397,0.737186094,0.021632267,0.690671558,19.09364138
0.300408344,0.336323909,0.016517067,0.300860288,23.0821705,0.005039888,0.33835939,0.386805323,0.04205877,0.340953154,29.64396798,0.019555942,0.793740621,0.893679356,0.059930734,0.795991034,161.5709446,0.008554279,0.899718666,0.937916724,0.031282643,0.900260201,206.6726528,0.002173802,0.669719574,0.762253779,0.02318755,0.670119283,114.5120375
0.444197317,0.46192888,0.005984825,0.444236717,8.885171163,5.58E-04,0.444273874,0.46990505,0.016882698,0.44458725,8.899198706,0.003342636,0.844987779,0.892210279,0.03631024,0.845749854,32.20481143,0.004321336,0.955152008,0.987078624,0.022183167,0.95540372,41.09705985,0.001432159,0.672851593,0.755102901,0.03195495,0.673592739,20.4282748
0.38576124,0.461454506,0.045359411,0.388406126,31.53032639,0.018184726,0.360595252,0.425961918,0.034688691,0.362251924,27.4269633,0.013319256,0.825330577,0.885320579,0.038377824,0.826218093,142.6742922,0.00375136,0.928161586,0.958119726,0.019475418,0.928364906,180.1331959,8.83E-04,0.674239541,0.841060051,0.03022417,0.674913377,95.20338644
0.51050417,0.519766948,0.007058224,0.510551945,12.77804717,5.25E-04,0.46926133,0.480730009,0.011434616,0.469397723,10.80106485,0.001539036,0.851282386,0.886830934,0.021316457,0.851543672,35.54663288,0.001602725,0.959658046,0.974848961,0.012855198,0.95974235,45.15376156,5.16E-04,0.670086335,0.732061843,0.023291332,0.670482573,22.03736201
0.468339068,0.512522486,0.021143907,0.468813717,43.95837022,0.003506602,0.424942978,0.44846877,0.020953267,0.425456658,36.20358772,0.00424469,0.831015684,0.886090337,0.05116698,0.83258151,138.6418952,0.005958344,0.960541205,1,0.019681478,0.960741808,184.6096259,8.44E-04,0.662782099,0.893690339,0.035777217,0.663742185,88.11296265
0.533789767,0.538006987,0.002910009,0.533797435,8.842956257,1.18E-04,0.501617871,0.511298752,0.004754786,0.501639654,7.809589938,3.02E-04,0.878658945,0.900351453,0.013180662,0.878754505,23.96512179,7.08E-04,0.945791835,0.955990594,0.008123415,0.945825558,27.76301335,2.56E-04,0.671364845,0.741318585,0.038320122,0.672421177,14.03224881
0.514172049,0.537506174,0.015377553,0.514401101,71.97448998,0.001622005,0.475548258,0.511904509,0.037708443,0.477035455,61.89793123,0.0092673,0.841706889,0.907896546,0.035369767,0.842446967,193.0456231,0.003045044,0.963448885,0.992858614,0.012989524,0.963536122,252.5287441,3.98E-04,0.664958486,0.785112183,0.022866521,0.665350085,120.4135198
0.544027058,0.557841236,0.007247346,0.544074232,13.32763878,5.25E-04,0.540399384,0.57540062,0.021271776,0.540808376,13.16811818,0.003686179,0.964846761,1.000215884,0.036419945,0.965518275,41.97182895,0.003407114,0.886365324,0.936425763,0.024456813,0.886695003,35.39854568,0.001930431,0.689078189,0.72837471,0.013577449,0.6892089,21.38644755
0.555120944,0.581795865,0.014197424,0.555301688,72.15756084,0.001296441,0.530841184,0.572054009,0.038260902,0.532212341,66.28171528,0.007992565,0.844005359,0.974740413,0.030314219,0.844547248,166.9059271,0.002481094,0.96099863,0.990006448,0.015343469,0.961120585,216.1621319,5.86E-04,0.665452284,0.804818194,0.02941206,0.666099166,103.8249275
0.666177633,0.67735976,0.005503578,0.666199812,18.65162751,2.45E-04,0.66695703,0.676895324,0.008940393,0.667015487,18.69732847,5.75E-04,0.886986866,0.909003831,0.022596623,0.887267634,33.08392299,0.001650423,0.881673556,0.918170096,0.014261846,0.881786085,32.67640004,7.38E-04,0.687408608,0.767722438,0.025046854,0.687853646,19.88381936
0.600392791,0.649415991,0.017571095,0.600648737,83.34150247,0.001747706,0.589893886,0.640461063,0.044103707,0.591533158,80.83107906,0.008627055,0.81183388,0.888009147,0.020314165,0.812086892,152.3439425,0.001256957,0.964181799,0.986386418,0.010011653,0.96423355,214.7754643,2.52E-04,0.65820685,0.744200773,0.021626969,0.658560513,100.1870443
0.726748938,0.738076002,0.006678206,0.726778744,19.03099986,2.88E-04,0.724687303,0.73563628,0.005217947,0.724705551,18.92257989,1.86E-04,0.855715671,0.871673019,0.015726898,0.85585605,26.39116861,9.95E-04,0.842515766,0.869548525,0.008383746,0.842556285,25.57731884,3.44E-04,0.684006836,0.721686189,0.017101526,0.684214482,16.86714958
0.694767233,0.739668698,0.017773702,0.694993792,146.838576,0.001192342,0.651940177,0.718429981,0.041079023,0.653228835,129.7206179,0.006100952,0.800429825,0.847474933,0.009948058,0.800491438,194.8012308,3.46E-04,0.920479345,0.950902527,0.017821577,0.920651283,257.6728375,7.41E-04,0.663402209,0.747310877,0.016778751,0.663613659,133.8779169
0.763807222,0.773684211,0.005590839,0.763826709,12.86465888,2.20E-04,0.723315487,0.726650491,0.001809913,0.723317643,11.53630451,2.95E-05,0.818945271,0.846743295,0.017547904,0.819124302,14.79476992,0.001403571,0.837310394,0.849734658,0.013569533,0.837415106,15.46287253,9.02E-04,0.679983282,0.738219169,0.030250732,0.680623827,10.2146359
0.736946344,0.776667639,0.017281105,0.737148272,166.8217671,0.001008575,0.701216352,0.741781162,0.040445286,0.702377994,151.4554156,0.005318467,0.796603234,0.86020535,0.021467068,0.796891487,194.9581468,0.001370649,0.879192251,0.90953294,0.027533391,0.879621865,237.5390666,0.00172577,0.670638615,0.814747673,0.024191527,0.671073371,138.2556935
0.773749986,0.808798888,0.026217024,0.774177575,16.80487763,0.003130174,0.782981108,0.788376781,0.003762357,0.782989813,17.18962505,8.85E-05,0.828064604,0.891849557,0.062445102,0.830328824,19.33100393,0.013469713,0.782358044,0.827633873,0.021350266,0.782638525,17.17420427,0.002248936,0.68670072,0.729947955,0.019055473,0.686955269,13.23156146
0.789955972,0.826916568,0.015845859,0.790114195,144.8357767,8.30E-04,0.739840441,0.779380791,0.038053079,0.740814178,127.3252962,0.004462545,0.746983276,0.844256404,0.037356596,0.747912755,129.7770814,0.004335013,0.84559656,0.867900853,0.014099148,0.845713585,165.9368103,6.00E-04,0.664738866,0.727454657,0.018942929,0.66500755,102.6004523
0.904816918,0.916296881,0.008998758,0.904859944,22.13958187,3.44E-04,0.833871708,0.85129186,0.010464679,0.833934843,18.80489561,5.23E-04,0.620658046,0.6613919,0.016728441,0.620874776,10.42352758,0.002128209,0.693531839,0.69949787,0.005100149,0.693549871,13.00654888,2.00E-04,0.664806052,0.700390283,0.018171145,0.665044794,11.95937499
0.842213694,0.889471693,0.031590936,0.84280339,164.0864568,0.002735851,0.798090599,0.859920459,0.039945678,0.799085304,147.5049101,0.004286876,0.727325421,0.892038601,0.049675634,0.729012488,122.7693976,0.007792231,0.755494405,0.789915689,0.041559279,0.756631655,132.2480274,0.004964711,0.674181283,0.757890159,0.019471597,0.67446119,105.0834005
0.908530943,0.918921729,0.003330396,0.908536812,22.31987432,5.92E-05,0.892643762,0.897641992,0.00230644,0.892646627,21.54595874,3.06E-05,0.655514113,0.668685371,0.012567319,0.655629937,11.62316063,0.001189741,0.569867722,0.576269221,0.004972812,0.569888584,8.781861866,2.77E-04,0.676789105,0.748947698,0.029966701,0.677426717,12.40884413
0.904408896,0.92992998,0.010268448,0.904466987,238.8764957,2.75E-04,0.832773725,0.912188848,0.03991277,0.833726353,202.9714892,0.003839339,0.627327375,0.744122907,0.031961731,0.628138262,115.2122022,0.004232176,0.684617474,0.73417971,0.047510132,0.686258364,137.5191822,0.007272623,0.663910208,0.750714603,0.024253161,0.664351533,128.8795059
